CountyId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific
1001,Alabama,Autauga County,55036,26899,28137,2.7,75.4,18.9,0.3,0.9,0
1003,Alabama,Baldwin County,203360,99527,103833,4.4,83.1,9.5,0.8,0.7,0
1005,Alabama,Barbour County,26201,13976,12225,4.2,45.7,47.8,0.2,0.6,0
1007,Alabama,Bibb County,22580,12251,10329,2.4,74.6,22,0.4,0,0
1009,Alabama,Blount County,57667,28490,29177,9,87.4,1.5,0.3,0.1,0
1011,Alabama,Bullock County,10478,5616,4862,0.3,21.6,75.6,1,0.7,0
1013,Alabama,Butler County,20126,9416,10710,0.3,52.2,44.7,0.1,1.1,0
1015,Alabama,Calhoun County,115527,55593,59934,3.6,72.7,20.4,0.2,1,0
1017,Alabama,Chambers County,33895,16320,17575,2.2,56.2,39.3,0.3,1,0
1019,Alabama,Cherokee County,25855,12862,12993,1.6,91.8,5,0.5,0.1,0
1021,Alabama,Chilton County,43805,21554,22251,7.7,80.4,9.5,0.4,0.4,0
1023,Alabama,Choctaw County,13188,6277,6911,0.5,56.3,42.1,0,0.1,0
1025,Alabama,Clarke County,24625,11649,12976,0.2,53,45.7,0.1,0.5,0.1
1027,Alabama,Clay County,13407,6471,6936,3.1,80.2,14.7,0.9,0,0
1029,Alabama,Cleburne County,14939,7367,7572,2.4,92.7,2.8,0.3,0.5,0
1031,Alabama,Coffee County,51073,25225,25848,6.7,71,17.1,1,1.3,0
1033,Alabama,Colbert County,54435,26143,28292,2.4,78.8,15.9,0.7,0.5,0
1035,Alabama,Conecuh County,12649,6040,6609,1.8,50.3,46.3,0.2,0,0
1037,Alabama,Coosa County,10955,5474,5481,0.1,65.3,33.2,0.1,0,0
1039,Alabama,Covington County,37519,18133,19386,1.6,83.5,13,0.3,0.4,0
1041,Alabama,Crenshaw County,13866,6786,7080,1.8,71.2,23.1,0.8,1.4,0
1043,Alabama,Cullman County,81703,40223,41480,4.2,92.3,1.1,0.4,0.6,0
1045,Alabama,Dale County,49393,24524,24869,6.1,69.5,19.2,0.5,0.9,0
1047,Alabama,Dallas County,40755,18809,21946,1,27.7,70.2,0,0.4,0
1049,Alabama,DeKalb County,71194,35328,35866,14.3,80.8,1.4,1.2,0.3,0.1
1051,Alabama,Elmore County,80989,39357,41632,2.9,73.4,21.2,0.3,0.6,0
1053,Alabama,Escambia County,37621,19326,18295,2.2,60.2,32.2,3.6,0.4,0.1
1055,Alabama,Etowah County,103132,49738,53394,3.7,78.3,15.4,0.5,0.7,0.1
1057,Alabama,Fayette County,16657,8191,8466,1.7,85,11.5,0,0.5,0
1059,Alabama,Franklin County,31507,15818,15689,16.3,77.7,4.7,0.2,0.4,0.1
1061,Alabama,Geneva County,26572,13008,13564,3.8,84,9.2,0.6,0.4,0
1063,Alabama,Greene County,8533,4058,4475,1.2,17.1,80.3,0.6,0,0
1065,Alabama,Hale County,14995,7049,7946,1.3,39.5,58.7,0.2,0.2,0
1067,Alabama,Henry County,17110,8208,8902,2.5,68.7,27.8,0,0,0
1069,Alabama,Houston County,104108,49905,54203,3.2,67.2,26.5,0.3,0.8,0
1071,Alabama,Jackson County,52326,25712,26614,2.9,89.3,3.2,1,0.5,0.1
1073,Alabama,Jefferson County,659460,312333,347127,3.7,50.4,42.4,0.2,1.5,0
1075,Alabama,Lamar County,14021,6875,7146,1.5,86,10.8,0.3,0,0
1077,Alabama,Lauderdale County,92590,44263,48327,2.5,84.9,9.8,0.4,0.7,0
1079,Alabama,Lawrence County,33288,16164,17124,2.1,76.6,11.4,5.2,0.1,0
1081,Alabama,Lee County,156597,77172,79425,3.7,67.6,22.9,0.1,3.8,0
1083,Alabama,Limestone County,91695,45889,45806,5.8,77.2,13.1,0.7,1.2,0
1085,Alabama,Lowndes County,10362,4896,5466,0.7,24.3,74.4,0.1,0,0
1087,Alabama,Macon County,19358,8933,10425,1.6,15.5,81.5,0.2,0.2,0
1089,Alabama,Madison County,353213,172568,180645,4.7,65.1,24,0.6,2.5,0.1
1091,Alabama,Marengo County,19743,9235,10508,0.4,45.1,54.1,0.1,0,0
1093,Alabama,Marion County,30058,14880,15178,2.5,91.9,3.2,0.4,0.3,0
1095,Alabama,Marshall County,94738,46771,47967,13.3,81.8,2.2,0.5,0.6,0.1
1097,Alabama,Mobile County,414328,197968,216360,2.8,57.5,35.2,0.6,1.9,0
1099,Alabama,Monroe County,21745,10355,11390,1.3,54.5,40.8,1.3,0.5,0
1101,Alabama,Montgomery County,227120,107470,119650,3.4,35.2,57.1,0.1,2.4,0
1103,Alabama,Morgan County,119157,58761,60396,8,76.4,12.3,0.5,0.7,0
1105,Alabama,Perry County,9680,4630,5050,0.7,29.4,69.6,0.1,0.2,0
1107,Alabama,Pickens County,20170,9601,10569,4.1,54.1,40.5,0.1,0.1,0
1109,Alabama,Pike County,33287,15897,17390,0.8,56.4,37.9,0.6,2.2,0
1111,Alabama,Randolph County,22530,10998,11532,3,75.3,19.4,0.2,0.2,0.2
1113,Alabama,Russell County,58480,28424,30056,5.2,47.8,42.4,0.4,0.7,0.2
1115,Alabama,St. Clair County,86937,43469,43468,2.3,86.2,9.3,0.2,0.8,0
1117,Alabama,Shelby County,208721,101420,107301,5.8,78.5,11.7,0.2,1.9,0
1119,Alabama,Sumter County,13084,6033,7051,0.3,24.6,70.7,0.5,3,0
1121,Alabama,Talladega County,80888,39140,41748,2.2,63.1,32.1,0.3,0.6,0
1123,Alabama,Tallapoosa County,40756,19616,21140,2.4,68.9,27.2,0.4,0.4,0
1125,Alabama,Tuscaloosa County,204424,98725,105699,3.5,62.4,31.2,0.1,1.5,0
1127,Alabama,Walker County,64927,31709,33218,2.4,89.4,6,0.1,0.5,0
1129,Alabama,Washington County,16746,8342,8404,0.5,65.1,24.6,7.5,0.9,0
1131,Alabama,Wilcox County,10919,5096,5823,0.5,26.9,72.1,0.1,0,0
1133,Alabama,Winston County,23968,11850,12118,3,94.1,0.5,0.3,0.3,0
2013,Alaska,Aleutians East Borough,3338,2049,1289,9.7,15.5,4.8,37.4,26.1,1.4
2016,Alaska,Aleutians West Census Area,5784,3539,2245,13.5,24.8,5,11.5,37.7,2.6
2020,Alaska,Anchorage Municipality,298225,152311,145914,8.9,59.2,5.2,6.8,9.2,2.3
2050,Alaska,Bethel Census Area,17957,9435,8522,2.2,10.2,0.7,82,0.9,0
2060,Alaska,Bristol Bay Borough,917,532,385,4.5,50.3,0.4,34.4,1.4,0.3
2068,Alaska,Denali Borough,2303,1168,1135,0.7,82.7,0.2,2.2,4.7,0
2070,Alaska,Dillingham Census Area,4974,2585,2389,3.1,16.2,0.4,72,1.5,0
2090,Alaska,Fairbanks North Star Borough,100031,53967,46064,7.7,71.1,4,6.3,3,0.4
2100,Alaska,Haines Borough,2537,1323,1214,2.8,79,0,7.5,3.9,0.2
2105,Alaska,Hoonah-Angoon Census Area,2146,1123,1023,5.5,43.6,2.7,37.3,2.7,0.1
2110,Alaska,Juneau City and Borough,32434,16663,15771,6.4,65.4,1,10.8,6.7,1
2122,Alaska,Kenai Peninsula Borough,57961,30261,27700,4,81,0.5,7.1,1.5,0.3
2130,Alaska,Ketchikan Gateway Borough,13745,7065,6680,4.8,64.4,0.5,13.5,7.8,0
2150,Alaska,Kodiak Island Borough,13773,7370,6403,8.9,50.1,0.2,12.7,22.1,0.9
2158,Alaska,Kusilvak Census Area,8129,4342,3787,1.6,3.8,0.4,89.6,0.5,0
2164,Alaska,Lake and Peninsula Borough,1301,661,640,1.5,21.8,0.7,66.7,2.2,0.2
2170,Alaska,Matanuska-Susitna Borough,101135,52767,48368,4.6,79.9,1,5,1.3,0.2
2180,Alaska,Nome Census Area,9869,5250,4619,2.4,14.9,0.8,73,1.4,0.3
2185,Alaska,North Slope Borough,9757,6097,3660,4.1,31.3,0.5,50.9,5.6,1.6
2188,Alaska,Northwest Arctic Borough,7715,4168,3547,2.5,11.1,0.5,81.6,0.9,0
2195,Alaska,Petersburg Borough,3275,1724,1551,10.6,67.1,0.6,6.6,6.7,1.1
2198,Alaska,Prince of Wales-Hyder Census Area,6473,3509,2964,3.7,45.3,0.2,39.8,1.1,0.6
2220,Alaska,Sitka City and Borough,8810,4520,4290,6.3,62.4,1,13.1,6.7,0.4
2230,Alaska,Skagway Municipality,1038,594,444,6.8,78.6,0.2,5.3,4,0
2240,Alaska,Southeast Fairbanks Census Area,6889,3813,3076,5.2,74.9,1.4,11.5,1.9,0
2261,Alaska,Valdez-Cordova Census Area,9439,4901,4538,4.8,70.2,0.1,13.3,2.8,0.6
2275,Alaska,Wrangell City and Borough,2475,1280,1195,3.2,64.4,0.2,20.6,3.1,0
2282,Alaska,Yakutat City and Borough,682,366,316,5.6,43.7,0.9,28.3,5.4,1.3
2290,Alaska,Yukon-Koyukuk Census Area,5453,2936,2517,2.1,21.3,0.1,70.4,0.7,0
35001,New Mexico,Bernalillo County,674855,330743,344112,49.5,39.5,2.5,4,2.3,0.1
35003,New Mexico,Catron County,3547,1861,1686,15.8,83.3,0.3,0.1,0.3,0
35005,New Mexico,Chaves County,65454,32536,32918,55.6,40.4,1.5,0.8,0.6,0
35006,New Mexico,Cibola County,27049,13678,13371,38,20,1,39.2,0.4,0
35007,New Mexico,Colfax County,12522,6317,6205,49.2,47.2,0.6,1,0.3,0
35009,New Mexico,Curry County,50283,26139,24144,41,49.1,5.5,0.9,1.4,0.1
35011,New Mexico,De Baca County,2016,926,1090,46,52.2,1.5,0,0,0
35013,New Mexico,Doña Ana County,213849,105094,108755,67.7,28,1.6,0.7,1,0
35015,New Mexico,Eddy County,56793,28792,28001,47.5,48.5,1.4,1.3,0.5,0
35017,New Mexico,Grant County,28382,13940,14442,50,46.5,0.7,1.5,0.1,0
35019,New Mexico,Guadalupe County,4426,2645,1781,82.1,15.1,1.3,1.3,0,0
35021,New Mexico,Harding County,546,291,255,37.4,62.3,0,0,0,0
35023,New Mexico,Hidalgo County,4446,2179,2267,57.9,40.8,0.7,0.6,0,0
35025,New Mexico,Lea County,69505,35804,33701,56.8,37.2,3.6,0.7,0,0
35027,New Mexico,Lincoln County,19497,9399,10098,31.9,63.4,0.6,1.6,0.5,0
35028,New Mexico,Los Alamos County,18031,9135,8896,17.2,72.9,0.3,1,6,0
35029,New Mexico,Luna County,24319,12057,12262,65.9,31,1.2,0.8,0.5,0
35031,New Mexico,McKinley County,72849,35209,37640,14.1,9.1,0.5,73.3,0.9,0
35033,New Mexico,Mora County,4605,2286,2319,79,14,0.1,0,0,0
35035,New Mexico,Otero County,65130,33478,31652,37.5,49.8,3.1,6.2,1.2,0
35037,New Mexico,Quay County,8447,4057,4390,44.7,50.4,1.6,1,0.7,0.2
35039,New Mexico,Rio Arriba County,39455,19338,20117,71.4,12.9,0.4,14,0.4,0
35041,New Mexico,Roosevelt County,19313,9665,9648,41,53.1,2.8,0.5,0.5,0
35043,New Mexico,Sandoval County,138815,67939,70876,37.9,44.6,1.8,12,1.3,0.1
35045,New Mexico,San Juan County,128221,63529,64692,19.9,39.2,0.5,37.7,0.6,0.1
35047,New Mexico,San Miguel County,28203,14114,14089,77.6,18.1,1,1.1,0.7,0
35049,New Mexico,Santa Fe County,147514,71878,75636,51.2,42.9,0.6,2.5,1.2,0.1
35051,New Mexico,Sierra County,11254,5513,5741,29.9,65.7,0.6,1.1,0.5,0
35053,New Mexico,Socorro County,17098,9066,8032,49.7,35.1,0.1,8.8,2.2,0
35055,New Mexico,Taos County,32809,16054,16755,56.8,35.4,0.2,6.5,0.2,0
35057,New Mexico,Torrance County,15534,8126,7408,42.1,52.2,1.7,1.1,0.2,0
35059,New Mexico,Union County,4216,2285,1931,41.3,52,1.3,2.2,0,0
35061,New Mexico,Valencia County,75845,38013,37832,60,33.6,0.8,3.6,0.5,0
36001,New York,Albany County,308580,149287,159293,5.7,73,11.7,0.1,6.4,0
36003,New York,Allegany County,47400,24013,23387,1.5,94.5,1.4,0.3,1.2,0
36005,New York,Bronx County,1455846,685636,770210,55.7,9.5,29.4,0.2,3.6,0
36007,New York,Broome County,196124,96409,99715,4,84,5.1,0.2,4.2,0
36009,New York,Cattaraugus County,78175,38739,39436,2,90.8,1.6,2.9,0.9,0
36011,New York,Cayuga County,78319,40132,38187,2.8,90.5,3.9,0.2,0.5,0
36013,New York,Chautauqua County,130846,64652,66194,7.2,87.8,2.4,0.3,0.6,0
36015,New York,Chemung County,86883,43018,43865,3,86.5,5.8,0.4,1.5,0
36017,New York,Chenango County,48763,24382,24381,2.1,94.9,0.9,0.3,0.4,0
36019,New York,Clinton County,81224,41648,39576,2.8,89.9,4.1,0.2,1.5,0
36021,New York,Columbia County,61481,30856,30625,4.5,86.9,4.3,0,1.7,0
36023,New York,Cortland County,48334,23443,24891,2.6,92.7,1.7,0.2,0.7,0
36025,New York,Delaware County,45950,23118,22832,3.7,92.5,1.7,0.1,0.7,0
36027,New York,Dutchess County,295685,146993,148692,11.7,72.2,9.6,0.1,3.7,0
36029,New York,Erie County,923995,447024,476971,5.2,76,13,0.4,3.4,0
36031,New York,Essex County,38233,19936,18297,3.2,91.8,2.9,0.2,0.5,0
36033,New York,Franklin County,51054,27928,23126,3.4,81.7,5.8,6.9,0.4,0.2
36035,New York,Fulton County,53955,26899,27056,2.8,93.2,1.8,0.2,0.7,0
36037,New York,Genesee County,58537,29199,29338,3.1,90.7,2.4,0.9,0.7,0
36039,New York,Greene County,47791,24875,22916,5.5,85.6,6,0.3,1.1,0
36041,New York,Hamilton County,4646,2387,2259,1.5,95.5,0.8,0,0,0
36043,New York,Herkimer County,62943,31103,31840,2.1,94.8,1,0.3,0.5,0
36045,New York,Jefferson County,116567,61385,55182,7.3,82.1,5.5,0.4,1.5,0.2
36047,New York,Kings County,2635121,1247773,1387348,19.3,36,30.6,0.1,11.8,0
36049,New York,Lewis County,26845,13525,13320,1.7,95.8,0.7,0.2,0.4,0.1
36051,New York,Livingston County,64373,32269,32104,3.4,91,2.5,0.1,1.4,0
36053,New York,Madison County,71760,35413,36347,2.1,93.4,1.8,0.6,0.8,0.1
36055,New York,Monroe County,748680,361649,387031,8.3,71,14.5,0.2,3.6,0
36057,New York,Montgomery County,49500,24352,25148,13.2,82.6,1.2,0.1,0.7,0
36059,New York,Nassau County,1363069,661718,701351,16.4,61.4,11,0.1,9,0
36061,New York,New York County,1653877,782142,871735,26.1,46.8,12.5,0.1,11.9,0
36063,New York,Niagara County,212675,103592,109083,2.7,86,7.1,1,1,0
36065,New York,Oneida County,232324,115854,116470,5.4,82.6,5.8,0.2,4,0
36067,New York,Onondaga County,467669,225685,241984,4.7,77.1,10.7,0.5,3.9,0
36069,New York,Ontario County,109491,53712,55779,4.4,90.3,2.3,0.2,1.3,0.1
36071,New York,Orange County,378174,189437,188737,19.7,65.4,9.7,0.2,2.6,0
36073,New York,Orleans County,41584,20662,20922,4.7,86.5,5.9,0.4,0.7,0.1
36075,New York,Oswego County,119833,60028,59805,2.5,94.3,0.8,0.1,0.6,0
36077,New York,Otsego County,60750,29341,31409,3.5,91.5,1.7,0.1,1.3,0
36079,New York,Putnam County,99464,49485,49979,13.8,80.2,2.2,0.1,2.2,0
